research_domain_en,research_domain_de,research_domain_fr,research_domain_en_short,research_domain_de_short,research_domain_fr_short,year,key_term,count
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2021,supervised learning,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2021,text classification,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2021,transfer learning,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2021,transformer net,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2021,voice recognition,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,machine learning,20
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,artificial intellig,7
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,deep learning,7
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,neural net,4
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,pattern recognition,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,reinforcement learning,2
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,data mining,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,data science,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,image recognition,1
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,image segmentation,1
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,object identification,1
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,supervised learning,1
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,unsupervised learning,1
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,automated reasoning,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,backpropagation,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,computer vision,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,expert system,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,face detection,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,feature extraction,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,generative adversarial net,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,gesture recognition,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,image classification,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,information retrieval,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,intelligent machine,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,kernel machine,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,knowledge representation,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,machine intelligence,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,machine translation,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,meta learning,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,multilayer perceptron,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,natural language processing,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,object detection,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,object recognition,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,pose estimation,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,semantic search,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,semi supervised learning,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,sentiment analysis,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,speech recognition,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,statistical learning,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,text classification,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,transfer learning,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,transformer net,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2021,voice recognition,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,machine learning,12
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,artificial intellig,7
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,deep learning,7
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,neural net,2
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,data mining,1
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,data science,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,feature extraction,1
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,generative adversarial net,1
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,machine intelligence,1
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,natural language processing,1
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,statistical learning,1
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,transfer learning,1
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,unsupervised learning,1
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,automated reasoning,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,backpropagation,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,computer vision,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,expert system,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,face detection,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,gesture recognition,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,image classification,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,image recognition,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,image segmentation,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,information retrieval,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,intelligent machine,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,kernel machine,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,knowledge representation,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,machine translation,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,meta learning,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,multilayer perceptron,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,object detection,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,object identification,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,object recognition,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,pattern recognition,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,pose estimation,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,reinforcement learning,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,semantic search,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,semi supervised learning,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,sentiment analysis,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,speech recognition,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,supervised learning,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,text classification,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,transformer net,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2021,voice recognition,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,artificial intellig,6
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,deep learning,5
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,machine learning,5
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,natural language processing,2
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,data science,1
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,machine intelligence,1
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,neural net,1
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,reinforcement learning,1
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,speech recognition,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,statistical learning,1
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,automated reasoning,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,backpropagation,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,computer vision,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,data mining,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,expert system,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,face detection,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,feature extraction,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,generative adversarial net,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,gesture recognition,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,image classification,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,image recognition,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,image segmentation,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,information retrieval,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,intelligent machine,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,kernel machine,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,knowledge representation,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,machine translation,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,meta learning,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,multilayer perceptron,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,object detection,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,object identification,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,object recognition,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,pattern recognition,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,pose estimation,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,semantic search,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,semi supervised learning,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,sentiment analysis,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,supervised learning,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,text classification,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,transfer learning,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,transformer net,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,unsupervised learning,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2022,voice recognition,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,machine learning,46
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,neural net,25
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,deep learning,16
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,artificial intellig,12
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,data science,5
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,reinforcement learning,6
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,computer vision,4
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,natural language processing,4
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,supervised learning,4
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,backpropagation,1
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,data mining,1
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,generative adversarial net,1
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,gesture recognition,1
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,image classification,1
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,meta learning,1
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,speech recognition,1
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,statistical learning,1
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,transfer learning,1
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,unsupervised learning,1
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,automated reasoning,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,expert system,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,face detection,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,feature extraction,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,image recognition,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,image segmentation,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,information retrieval,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,intelligent machine,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,kernel machine,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,knowledge representation,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,machine intelligence,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,machine translation,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,multilayer perceptron,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,object detection,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,object identification,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,object recognition,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,pattern recognition,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,pose estimation,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,semantic search,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,semi supervised learning,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,sentiment analysis,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,text classification,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,transformer net,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2022,voice recognition,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,machine learning,15
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,artificial intellig,10
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,deep learning,7
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,neural net,3
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,pattern recognition,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,reinforcement learning,4
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,computer vision,2
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,data science,2
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,object recognition,1
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,data mining,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,generative adversarial net,1
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,image classification,1
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,statistical learning,1
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,automated reasoning,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,backpropagation,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,expert system,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,face detection,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,feature extraction,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,gesture recognition,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,image recognition,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,image segmentation,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,information retrieval,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,intelligent machine,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,kernel machine,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,knowledge representation,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,machine intelligence,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,machine translation,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,meta learning,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,multilayer perceptron,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,natural language processing,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,object detection,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,object identification,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,pose estimation,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,semantic search,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,semi supervised learning,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,sentiment analysis,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,speech recognition,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,supervised learning,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,text classification,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,transfer learning,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,transformer net,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,unsupervised learning,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2022,voice recognition,0
